year,school,conference,wins,losses,winning_pct,conf_wins,conf_losses,conf_winning_pct,ppg_offence,ppg_defence,SRS,SOS
1970-01-01 00:00:00.000002020,Stanford,Pac-12 (North),4.0,2.0,0.667,4.0,2.0,0.667,29.3,31.7,-3.0,-3.0
1970-01-01 00:00:00.000002020,Oregon State,Pac-12 (North),2.0,5.0,0.286,2.0,5.0,0.286,28.9,33.3,-7.27,-2.98
1970-01-01 00:00:00.000002020,California,Pac-12 (North),1.0,3.0,0.25,1.0,3.0,0.25,20.3,26.5,-10.11,-2.36
1970-01-01 00:00:00.000002020,Washington State,Pac-12 (North),1.0,3.0,0.25,1.0,3.0,0.25,27.0,38.5,-11.34,-0.09
1970-01-01 00:00:00.000002020,USC,Pac-12 (South),5.0,1.0,0.833,5.0,0.0,1.0,33.3,26.0,5.32,-3.68
1970-01-01 00:00:00.000002020,Colorado,Pac-12 (South),4.0,2.0,0.667,3.0,1.0,0.75,28.5,31.7,-1.66,-0.66
1970-01-01 00:00:00.000002020,Utah,Pac-12 (South),3.0,2.0,0.6,3.0,2.0,0.6,30.2,26.0,0.67,-2.93
1970-01-01 00:00:00.000002020,Arizona State,Pac-12 (South),2.0,2.0,0.5,2.0,2.0,0.5,40.3,23.3,1.75,-4.0
1970-01-01 00:00:00.000002020,UCLA,Pac-12 (South),3.0,4.0,0.429,3.0,4.0,0.429,35.4,30.7,-0.11,-2.97
1970-01-01 00:00:00.000002020,Arizona,Pac-12 (South),0.0,5.0,0.0,0.0,5.0,0.0,17.4,39.8,-14.08,1.12
1970-01-01 00:00:00.000002020,Florida,SEC (East),8.0,4.0,0.667,8.0,2.0,0.8,39.8,30.8,16.85,8.02
1970-01-01 00:00:00.000002020,Georgia,SEC (East),8.0,2.0,0.8,7.0,2.0,0.778,32.3,20.0,19.33,8.53
1970-01-01 00:00:00.000002020,Missouri,SEC (East),5.0,5.0,0.5,5.0,5.0,0.5,26.7,32.3,1.92,7.32
1970-01-01 00:00:00.000002020,Kentucky,SEC (East),5.0,6.0,0.455,4.0,6.0,0.4,21.8,25.9,6.12,6.94
1970-01-01 00:00:00.000002020,Tennessee,SEC (East),3.0,7.0,0.3,3.0,7.0,0.3,21.5,30.1,1.49,8.89
1970-01-01 00:00:00.000002020,South Carolina,SEC (East),2.0,8.0,0.2,2.0,8.0,0.2,23.5,36.0,-3.38,7.42
1970-01-01 00:00:00.000002020,Vanderbilt,SEC (East),0.0,9.0,0.0,0.0,9.0,0.0,14.8,37.3,-11.61,6.39
1970-01-01 00:00:00.000002020,Alabama,SEC (West),13.0,0.0,1.0,10.0,0.0,1.0,48.5,19.4,30.26,9.72
1970-01-01 00:00:00.000002020,Texas A&M,SEC (West),9.0,1.0,0.9,8.0,1.0,0.889,32.6,21.7,16.24,6.44
1970-01-01 00:00:00.000002020,Auburn,SEC (West),6.0,5.0,0.545,6.0,4.0,0.6,25.1,24.7,9.61,9.52
1970-01-01 00:00:00.000002020,LSU,SEC (West),5.0,5.0,0.5,5.0,5.0,0.5,32.0,34.9,6.64,7.54
1970-01-01 00:00:00.000002020,Ole Miss,SEC (West),5.0,5.0,0.5,4.0,5.0,0.444,39.2,38.3,8.07,7.57
1970-01-01 00:00:00.000002020,Mississippi State,SEC (West),4.0,7.0,0.364,3.0,7.0,0.3,21.4,28.1,3.94,8.67
1970-01-01 00:00:00.000002020,Arkansas,SEC (West),3.0,7.0,0.3,3.0,7.0,0.3,25.7,34.9,3.99,11.39
1970-01-01 00:00:00.000002020,Coastal Carolina,Sun Belt (East),11.0,1.0,0.917,8.0,0.0,1.0,37.2,20.3,10.9,-2.86
1970-01-01 00:00:00.000002020,Appalachian State,Sun Belt (East),9.0,3.0,0.75,6.0,2.0,0.75,33.8,20.0,5.47,-5.95
1970-01-01 00:00:00.000002020,Georgia Southern,Sun Belt (East),8.0,5.0,0.615,4.0,4.0,0.5,27.2,20.8,-1.8,-6.18
1970-01-01 00:00:00.000002020,Georgia State,Sun Belt (East),6.0,4.0,0.6,4.0,4.0,0.5,33.3,31.7,0.34,-3.86
1970-01-01 00:00:00.000002020,Troy,Sun Belt (East),5.0,6.0,0.455,3.0,4.0,0.429,27.4,25.7,-2.24,-4.33
1970-01-01 00:00:00.000002020,Louisiana,Sun Belt (West),10.0,1.0,0.909,7.0,1.0,0.875,33.6,22.0,7.75,-2.25
1970-01-01 00:00:00.000002020,South Alabama,Sun Belt (West),4.0,7.0,0.364,3.0,5.0,0.375,19.9,27.3,-9.83,-3.64
1970-01-01 00:00:00.000002020,Arkansas State,Sun Belt (West),4.0,7.0,0.364,2.0,6.0,0.25,32.9,37.2,-7.86,-3.77
1970-01-01 00:00:00.000002020,Texas State,Sun Belt (West),2.0,10.0,0.167,2.0,6.0,0.25,27.7,38.2,-9.93,-0.84
1970-01-01 00:00:00.000002020,Louisiana-Monroe,Sun Belt (West),0.0,10.0,0.0,0.0,7.0,0.0,16.3,42.0,-23.67,-2.87
1970-01-01 00:00:00.000002021,Wake Forest,ACC (Atlantic),11.0,3.0,0.786,7.0,1.0,0.875,41.0,28.9,11.28,0.99
1970-01-01 00:00:00.000002021,Clemson,ACC (Atlantic),10.0,3.0,0.769,6.0,2.0,0.75,26.3,14.8,11.43,2.66
1970-01-01 00:00:00.000002021,North Carolina State,ACC (Atlantic),9.0,3.0,0.75,6.0,2.0,0.75,33.1,19.7,10.22,0.39
1970-01-01 00:00:00.000002021,Louisville,ACC (Atlantic),6.0,7.0,0.462,4.0,4.0,0.5,31.6,27.3,4.03,2.88
1970-01-01 00:00:00.000002021,Florida State,ACC (Atlantic),5.0,7.0,0.417,4.0,4.0,0.5,27.6,26.5,0.64,2.22
1970-01-01 00:00:00.000002021,Boston College,ACC (Atlantic),6.0,6.0,0.5,2.0,6.0,0.25,24.7,22.2,-1.0,-1.5
1970-01-01 00:00:00.000002021,Syracuse,ACC (Atlantic),5.0,7.0,0.417,2.0,6.0,0.25,24.9,26.3,-0.17,1.74
1970-01-01 00:00:00.000002021,Pitt,ACC (Coastal),11.0,3.0,0.786,7.0,1.0,0.875,41.4,23.6,12.32,0.32
1970-01-01 00:00:00.000002021,Miami (FL),ACC (Coastal),7.0,5.0,0.583,5.0,3.0,0.625,34.1,28.4,5.09,3.26
1970-01-01 00:00:00.000002021,Virginia,ACC (Coastal),6.0,6.0,0.5,4.0,4.0,0.5,34.6,31.8,2.24,2.57
1970-01-01 00:00:00.000002021,Virginia Tech,ACC (Coastal),6.0,7.0,0.462,4.0,4.0,0.5,23.7,25.3,-0.33,0.67
1970-01-01 00:00:00.000002021,North Carolina,ACC (Coastal),6.0,7.0,0.462,3.0,5.0,0.375,35.2,32.1,3.77,2.15
1970-01-01 00:00:00.000002021,Georgia Tech,ACC (Coastal),3.0,9.0,0.25,2.0,6.0,0.25,24.0,33.5,-1.91,3.68
1970-01-01 00:00:00.000002021,Duke,ACC (Coastal),3.0,9.0,0.25,0.0,8.0,0.0,22.8,39.8,-11.76,-0.76
1970-01-01 00:00:00.000002021,Cincinnati,American,13.0,1.0,0.929,8.0,0.0,1.0,36.9,16.9,15.34,0.2
1970-01-01 00:00:00.000002021,Houston,American,12.0,2.0,0.857,8.0,0.0,1.0,35.9,20.4,8.53,-3.26
1970-01-01 00:00:00.000002021,UCF,American,9.0,4.0,0.692,5.0,3.0,0.625,31.9,24.5,3.07,-2.08
1970-01-01 00:00:00.000002021,East Carolina,American,7.0,5.0,0.583,5.0,3.0,0.625,29.7,26.3,1.92,-0.83
1970-01-01 00:00:00.000002021,Tulsa,American,7.0,6.0,0.538,5.0,3.0,0.625,26.4,26.6,-0.44,-0.29
1970-01-01 00:00:00.000002021,SMU,American,8.0,4.0,0.667,4.0,4.0,0.5,38.4,28.4,6.18,-1.82
1970-01-01 00:00:00.000002021,Memphis,American,6.0,6.0,0.5,3.0,5.0,0.375,30.1,29.3,-1.36,-1.94
1970-01-01 00:00:00.000002021,Navy,American,4.0,8.0,0.333,3.0,5.0,0.375,20.1,28.3,-1.53,4.3
1970-01-01 00:00:00.000002021,Temple,American,3.0,9.0,0.25,1.0,7.0,0.125,16.3,37.5,-14.95,-1.61
1970-01-01 00:00:00.000002021,South Florida,American,2.0,10.0,0.167,1.0,7.0,0.125,23.2,34.7,-8.33,1.59
1970-01-01 00:00:00.000002021,Tulane,American,2.0,10.0,0.167,1.0,7.0,0.125,27.6,34.0,-5.03,2.89
1970-01-01 00:00:00.000002021,Baylor,Big 12,12.0,2.0,0.857,7.0,2.0,0.778,31.6,18.3,13.5,3.28
1970-01-01 00:00:00.000002021,Oklahoma State,Big 12,12.0,2.0,0.857,8.0,1.0,0.889,31.1,18.1,14.57,4.42
1970-01-01 00:00:00.000002021,Oklahoma,Big 12,11.0,2.0,0.846,7.0,2.0,0.778,39.1,25.8,11.75,2.68
1970-01-01 00:00:00.000002021,Iowa State,Big 12,7.0,6.0,0.538,5.0,4.0,0.556,31.3,20.5,9.08,3.16
1970-01-01 00:00:00.000002021,Kansas State,Big 12,8.0,5.0,0.615,4.0,5.0,0.444,27.5,21.0,9.12,2.43
1970-01-01 00:00:00.000002021,West Virginia,Big 12,6.0,7.0,0.462,4.0,5.0,0.444,25.2,23.8,1.54,3.85
1970-01-01 00:00:00.000002021,Texas Tech,Big 12,7.0,6.0,0.538,3.0,6.0,0.333,30.3,30.2,2.57,2.26
1970-01-01 00:00:00.000002021,Texas,Big 12,5.0,7.0,0.417,3.0,6.0,0.333,35.3,31.1,5.11,4.86
1970-01-01 00:00:00.000002021,Texas Christian,Big 12,5.0,7.0,0.417,3.0,6.0,0.333,28.7,34.9,-0.45,3.63
1970-01-01 00:00:00.000002021,Kansas,Big 12,2.0,10.0,0.167,1.0,8.0,0.111,20.8,42.2,-11.12,3.47
1970-01-01 00:00:00.000002021,Michigan,Big Ten (East),12.0,2.0,0.857,8.0,1.0,0.889,35.8,17.4,19.8,6.23
1970-01-01 00:00:00.000002021,Ohio State,Big Ten (East),11.0,2.0,0.846,8.0,1.0,0.889,45.7,22.8,19.53,5.53
1970-01-01 00:00:00.000002021,Michigan State,Big Ten (East),11.0,2.0,0.846,7.0,2.0,0.778,31.8,25.3,14.41,5.26
1970-01-01 00:00:00.000002021,Penn State,Big Ten (East),7.0,6.0,0.538,4.0,5.0,0.444,25.0,17.3,11.22,5.53
1970-01-01 00:00:00.000002021,Maryland,Big Ten (East),7.0,6.0,0.538,3.0,6.0,0.333,29.3,30.7,3.44,4.36
1970-01-01 00:00:00.000002021,Rutgers,Big Ten (East),5.0,8.0,0.385,2.0,7.0,0.222,19.7,25.6,-1.32,4.06
1970-01-01 00:00:00.000002021,Indiana,Big Ten (East),2.0,10.0,0.167,0.0,9.0,0.0,17.3,33.3,-4.7,8.63
1970-01-01 00:00:00.000002021,Iowa,Big Ten (West),10.0,4.0,0.714,7.0,2.0,0.778,23.4,19.2,9.45,5.1
1970-01-01 00:00:00.000002021,Minnesota,Big Ten (West),9.0,4.0,0.692,6.0,3.0,0.667,25.5,17.3,10.17,2.94
1970-01-01 00:00:00.000002021,Purdue,Big Ten (West),9.0,4.0,0.692,6.0,3.0,0.667,29.1,22.4,10.58,5.81
1970-01-01 00:00:00.000002021,Wisconsin,Big Ten (West),9.0,4.0,0.692,6.0,3.0,0.667,25.4,16.2,13.87,6.8
1970-01-01 00:00:00.000002021,Illinois,Big Ten (West),5.0,7.0,0.417,4.0,5.0,0.444,20.2,21.9,2.2,4.61
1970-01-01 00:00:00.000002021,Nebraska,Big Ten (West),3.0,9.0,0.25,1.0,8.0,0.111,27.9,22.7,7.1,6.6
1970-01-01 00:00:00.000002021,Northwestern,Big Ten (West),3.0,9.0,0.25,1.0,8.0,0.111,16.6,29.0,-5.72,3.7
1970-01-01 00:00:00.000002021,Western Kentucky,CUSA (East),9.0,5.0,0.643,7.0,1.0,0.875,44.2,29.4,8.39,-2.61
1970-01-01 00:00:00.000002021,Marshall,CUSA (East),7.0,6.0,0.538,5.0,3.0,0.625,33.0,23.8,2.37,-3.17
1970-01-01 00:00:00.000002021,Old Dominion,CUSA (East),6.0,7.0,0.462,5.0,3.0,0.625,27.6,27.8,-5.01,-4.39
1970-01-01 00:00:00.000002021,Middle Tennessee State,CUSA (East),7.0,6.0,0.538,4.0,4.0,0.5,29.8,25.7,-3.73,-5.5
1970-01-01 00:00:00.000002021,Charlotte,CUSA (East),5.0,7.0,0.417,3.0,5.0,0.375,27.2,34.0,-11.35,-5.93
1970-01-01 00:00:00.000002021,Florida Atlantic,CUSA (East),5.0,7.0,0.417,3.0,5.0,0.375,25.4,25.8,-5.74,-3.9
1970-01-01 00:00:00.000002021,Florida International,CUSA (East),1.0,11.0,0.083,0.0,8.0,0.0,20.3,39.7,-19.86,-4.86
1970-01-01 00:00:00.000002021,UTSA,CUSA (West),12.0,2.0,0.857,7.0,1.0,0.875,36.9,24.6,5.65,-3.21
1970-01-01 00:00:00.000002021,UAB,CUSA (West),9.0,4.0,0.692,6.0,2.0,0.75,29.5,23.2,3.98,-2.09
1970-01-01 00:00:00.000002021,North Texas,CUSA (West),6.0,7.0,0.462,5.0,3.0,0.625,27.5,27.5,-4.51,-4.13
1970-01-01 00:00:00.000002021,UTEP,CUSA (West),7.0,6.0,0.538,4.0,4.0,0.5,25.1,25.2,-5.3,-5.61
1970-01-01 00:00:00.000002021,Rice,CUSA (West),4.0,8.0,0.333,3.0,5.0,0.375,21.5,36.2,-10.1,-1.52
1970-01-01 00:00:00.000002021,Louisiana Tech,CUSA (West),3.0,9.0,0.25,2.0,6.0,0.25,28.0,34.0,-9.73,-2.98
1970-01-01 00:00:00.000002021,Southern Mississippi,CUSA (West),3.0,9.0,0.25,2.0,6.0,0.25,17.7,27.9,-13.12,-4.62
1970-01-01 00:00:00.000002021,Notre Dame,Ind,11.0,2.0,0.846,,,,35.2,19.7,16.31,3.85
1970-01-01 00:00:00.000002021,Liberty,Ind,8.0,5.0,0.615,,,,33.6,21.5,3.8,-3.51
1970-01-01 00:00:00.000002021,New Mexico State,Ind,2.0,10.0,0.167,,,,22.6,40.4,-16.29,-2.87
1970-01-01 00:00:00.000002021,Connecticut,Ind,1.0,11.0,0.083,,,,15.6,38.5,-19.18,-2.59
1970-01-01 00:00:00.000002021,Massachusetts,Ind,1.0,11.0,0.083,,,,16.3,43.1,-21.27,-4.02
1970-01-01 00:00:00.000002021,BYU,Ind,10.0,3.0,0.769,,,,33.1,24.8,7.29,0.29
1970-01-01 00:00:00.000002021,Army,Ind,9.0,4.0,0.692,,,,32.8,22.3,5.94,-1.53
1970-01-01 00:00:00.000002021,Kent State,MAC (East),7.0,7.0,0.5,6.0,2.0,0.75,33.0,36.3,-7.88,-3.45
1970-01-01 00:00:00.000002021,Miami (OH),MAC (East),7.0,6.0,0.538,5.0,3.0,0.625,28.9,23.1,-0.49,-4.42
1970-01-01 00:00:00.000002021,Ohio,MAC (East),3.0,9.0,0.25,3.0,5.0,0.375,22.6,30.3,-12.73,-5.48
1970-01-01 00:00:00.000002021,Bowling Green,MAC (East),4.0,8.0,0.333,2.0,6.0,0.25,21.4,30.7,-12.0,-4.83
1970-01-01 00:00:00.000002021,Buffalo,MAC (East),4.0,8.0,0.333,2.0,6.0,0.25,29.3,29.9,-9.41,-5.58
1970-01-01 00:00:00.000002021,Akron,MAC (East),2.0,10.0,0.167,1.0,7.0,0.125,19.8,39.5,-16.82,-4.41
1970-01-01 00:00:00.000002021,Northern Illinois,MAC (West),9.0,5.0,0.643,6.0,2.0,0.75,32.2,33.7,-1.18,-3.04
1970-01-01 00:00:00.000002021,Central Michigan,MAC (West),9.0,4.0,0.692,6.0,2.0,0.75,32.3,25.8,1.35,-4.57
1970-01-01 00:00:00.000002021,Toledo,MAC (West),7.0,6.0,0.538,5.0,3.0,0.625,33.4,21.8,0.28,-6.34
1970-01-01 00:00:00.000002021,Western Michigan,MAC (West),8.0,5.0,0.615,4.0,4.0,0.5,32.5,28.2,1.08,-2.62
1970-01-01 00:00:00.000002021,Eastern Michigan,MAC (West),7.0,6.0,0.538,4.0,4.0,0.5,30.2,30.0,-3.88,-4.8
1970-01-01 00:00:00.000002021,Ball State,MAC (West),6.0,7.0,0.462,4.0,4.0,0.5,24.1,28.4,-5.56,-2.56
1970-01-01 00:00:00.000002021,Utah State,MWC (Mountain),11.0,3.0,0.786,6.0,2.0,0.75,32.6,24.4,5.17,-3.04
1970-01-01 00:00:00.000002021,Air Force,MWC (Mountain),10.0,3.0,0.769,6.0,2.0,0.75,31.0,19.8,8.7,-1.84
1970-01-01 00:00:00.000002021,Boise State,MWC (Mountain),7.0,5.0,0.583,5.0,3.0,0.625,29.2,19.0,8.85,2.02
1970-01-01 00:00:00.000002021,Wyoming,MWC (Mountain),7.0,6.0,0.538,2.0,6.0,0.25,25.4,23.7,-3.14,-4.52
1970-01-01 00:00:00.000002021,Colorado State,MWC (Mountain),3.0,9.0,0.25,2.0,6.0,0.25,23.7,28.3,-6.57,-2.16
1970-01-01 00:00:00.000002021,New Mexico,MWC (Mountain),3.0,9.0,0.25,1.0,7.0,0.125,12.2,28.4,-14.33,-1.08
1970-01-01 00:00:00.000002021,San Diego State,MWC (West),12.0,2.0,0.857,7.0,1.0,0.875,27.4,19.8,6.38,-2.48
1970-01-01 00:00:00.000002021,Fresno State,MWC (West),10.0,3.0,0.769,6.0,2.0,0.75,33.4,20.5,4.88,-3.89
1970-01-01 00:00:00.000002021,Nevada,MWC (West),8.0,5.0,0.615,5.0,3.0,0.625,35.7,26.5,3.47,-1.99
1970-01-01 00:00:00.000002021,Hawaii,MWC (West),6.0,7.0,0.462,3.0,5.0,0.375,28.8,31.4,-5.19,-3.58
1970-01-01 00:00:00.000002021,San Jose State,MWC (West),5.0,7.0,0.417,3.0,5.0,0.375,20.0,26.5,-9.11,-3.19
1970-01-01 00:00:00.000002021,Nevada-Las Vegas,MWC (West),2.0,10.0,0.167,2.0,6.0,0.25,20.8,32.8,-9.02,0.32
1970-01-01 00:00:00.000002021,Oregon,Pac-12 (North),10.0,4.0,0.714,7.0,2.0,0.778,31.4,27.0,6.22,1.93
1970-01-01 00:00:00.000002021,Washington State,Pac-12 (North),7.0,6.0,0.538,6.0,3.0,0.667,27.8,24.2,3.05,-0.02
1970-01-01 00:00:00.000002021,Oregon State,Pac-12 (North),7.0,6.0,0.538,5.0,4.0,0.556,31.2,25.8,4.16,0.09
1970-01-01 00:00:00.000002021,California,Pac-12 (North),5.0,7.0,0.417,4.0,5.0,0.444,23.8,22.3,-1.32,-2.07
1970-01-01 00:00:00.000002021,Washington,Pac-12 (North),4.0,8.0,0.333,3.0,6.0,0.333,21.5,22.7,-4.65,-0.9
1970-01-01 00:00:00.000002021,Stanford,Pac-12 (North),3.0,9.0,0.25,2.0,7.0,0.222,20.4,32.4,-5.79,3.72
1970-01-01 00:00:00.000002021,Utah,Pac-12 (South),10.0,4.0,0.714,8.0,1.0,0.889,36.1,22.6,12.26,1.62
1970-01-01 00:00:00.000002021,UCLA,Pac-12 (South),8.0,4.0,0.667,6.0,3.0,0.667,36.5,26.8,7.25,-0.25
1970-01-01 00:00:00.000002021,Arizona State,Pac-12 (South),8.0,5.0,0.615,6.0,3.0,0.667,28.4,20.8,6.49,-0.74
1970-01-01 00:00:00.000002021,Colorado,Pac-12 (South),4.0,8.0,0.333,3.0,6.0,0.333,18.8,26.7,-6.6,1.65
1970-01-01 00:00:00.000002021,USC,Pac-12 (South),4.0,8.0,0.333,3.0,6.0,0.333,28.7,31.8,-1.7,1.8
1970-01-01 00:00:00.000002021,Arizona,Pac-12 (South),1.0,11.0,0.083,1.0,8.0,0.111,17.2,31.4,-12.4,1.44
1970-01-01 00:00:00.000002021,Georgia,SEC (East),14.0,1.0,0.933,8.0,0.0,1.0,38.6,10.2,24.62,5.62
1970-01-01 00:00:00.000002021,Kentucky,SEC (East),10.0,3.0,0.769,5.0,3.0,0.625,32.3,21.7,8.73,0.5
1970-01-01 00:00:00.000002021,Tennessee,SEC (East),7.0,6.0,0.538,4.0,4.0,0.5,39.3,29.1,7.97,3.5
1970-01-01 00:00:00.000002021,South Carolina,SEC (East),7.0,6.0,0.538,3.0,5.0,0.375,22.6,24.0,2.08,3.31
1970-01-01 00:00:00.000002021,Missouri,SEC (East),6.0,7.0,0.462,3.0,5.0,0.375,29.1,33.8,0.37,3.22
1970-01-01 00:00:00.000002021,Florida,SEC (East),6.0,7.0,0.462,2.0,6.0,0.25,30.7,26.8,4.37,2.14
1970-01-01 00:00:00.000002021,Vanderbilt,SEC (East),2.0,10.0,0.167,0.0,8.0,0.0,15.8,35.8,-12.61,1.3
1970-01-01 00:00:00.000002021,Alabama,SEC (West),13.0,2.0,0.867,7.0,1.0,0.875,39.9,20.1,19.62,5.69
1970-01-01 00:00:00.000002021,Ole Miss,SEC (West),10.0,3.0,0.769,6.0,2.0,0.75,33.7,24.7,11.43,4.05
1970-01-01 00:00:00.000002021,Arkansas,SEC (West),9.0,4.0,0.692,4.0,4.0,0.5,30.9,22.9,11.54,4.62
1970-01-01 00:00:00.000002021,Texas A&M,SEC (West),8.0,4.0,0.667,4.0,4.0,0.5,29.3,15.9,10.77,1.27
1970-01-01 00:00:00.000002021,Mississippi State,SEC (West),7.0,6.0,0.538,4.0,4.0,0.5,29.1,25.9,5.01,3.48
1970-01-01 00:00:00.000002021,Auburn,SEC (West),6.0,7.0,0.462,3.0,5.0,0.375,28.3,21.8,6.66,5.73
1970-01-01 00:00:00.000002021,LSU,SEC (West),6.0,7.0,0.462,3.0,5.0,0.375,26.5,26.6,4.74,5.28
1970-01-01 00:00:00.000002021,Appalachian State,Sun Belt (East),10.0,4.0,0.714,7.0,1.0,0.875,34.5,22.1,7.28,-2.43
1970-01-01 00:00:00.000002021,Coastal Carolina,Sun Belt (East),11.0,2.0,0.846,6.0,2.0,0.75,40.9,21.6,3.98,-8.94
1970-01-01 00:00:00.000002021,Georgia State,Sun Belt (East),8.0,5.0,0.615,6.0,2.0,0.75,28.2,27.1,-0.83,-2.98
1970-01-01 00:00:00.000002021,Troy,Sun Belt (East),5.0,7.0,0.417,3.0,5.0,0.375,22.8,26.1,-7.53,-4.03
1970-01-01 00:00:00.000002021,Georgia Southern,Sun Belt (East),3.0,9.0,0.25,2.0,6.0,0.25,20.3,31.4,-12.01,-2.34
1970-01-01 00:00:00.000002021,Louisiana,Sun Belt (West),13.0,1.0,0.929,8.0,0.0,1.0,31.1,18.5,6.32,-4.82
1970-01-01 00:00:00.000002021,Texas State,Sun Belt (West),4.0,8.0,0.333,3.0,5.0,0.375,23.1,33.0,-12.12,-5.7
1970-01-01 00:00:00.000002021,South Alabama,Sun Belt (West),5.0,7.0,0.417,2.0,6.0,0.25,24.9,26.4,-6.56,-6.06
1970-01-01 00:00:00.000002021,Louisiana-Monroe,Sun Belt (West),4.0,8.0,0.333,2.0,6.0,0.25,20.9,33.5,-9.82,-1.99
1970-01-01 00:00:00.000002021,Arkansas State,Sun Belt (West),2.0,10.0,0.167,1.0,7.0,0.125,25.3,38.6,-14.3,-3.97
1970-01-01 00:00:00.000002022,Clemson,ACC (Atlantic),11.0,3.0,0.786,8.0,0.0,1.0,33.2,20.9,13.59,3.3
1970-01-01 00:00:00.000002022,Florida State,ACC (Atlantic),10.0,3.0,0.769,5.0,3.0,0.625,36.1,20.6,14.77,3.38
1970-01-01 00:00:00.000002022,Louisville,ACC (Atlantic),8.0,5.0,0.615,4.0,4.0,0.5,26.9,19.2,10.44,4.59
1970-01-01 00:00:00.000002022,North Carolina State,ACC (Atlantic),8.0,5.0,0.615,4.0,4.0,0.5,24.3,19.2,6.75,3.36
1970-01-01 00:00:00.000002022,Syracuse,ACC (Atlantic),7.0,6.0,0.538,4.0,4.0,0.5,27.7,23.1,6.41,3.8
1970-01-01 00:00:00.000002022,Wake Forest,ACC (Atlantic),8.0,5.0,0.615,3.0,5.0,0.375,36.1,28.3,8.98,3.21
1970-01-01 00:00:00.000002022,Boston College,ACC (Atlantic),3.0,9.0,0.25,2.0,6.0,0.25,17.8,30.3,-5.67,3.58
1970-01-01 00:00:00.000002022,North Carolina,ACC (Coastal),9.0,5.0,0.643,6.0,2.0,0.75,34.4,30.8,5.52,1.95
1970-01-01 00:00:00.000002022,Duke,ACC (Coastal),9.0,4.0,0.692,5.0,3.0,0.625,32.8,22.1,7.39,-1.84
1970-01-01 00:00:00.000002022,Pitt,ACC (Coastal),9.0,4.0,0.692,5.0,3.0,0.625,31.3,24.3,7.8,0.8
1970-01-01 00:00:00.000002022,Georgia Tech,ACC (Coastal),5.0,7.0,0.417,4.0,4.0,0.5,17.2,28.4,-3.29,4.55
1970-01-01 00:00:00.000002022,Miami (FL),ACC (Coastal),5.0,7.0,0.417,3.0,5.0,0.375,23.6,26.8,-2.91,0.68
1970-01-01 00:00:00.000002022,Virginia,ACC (Coastal),3.0,7.0,0.3,1.0,6.0,0.143,17.0,24.0,-5.85,1.45
1970-01-01 00:00:00.000002022,Virginia Tech,ACC (Coastal),3.0,8.0,0.273,1.0,6.0,0.143,19.3,24.7,-6.78,-0.96
1970-01-01 00:00:00.000002022,Tulane,American,12.0,2.0,0.857,7.0,1.0,0.875,36.0,22.2,11.53,0.39
1970-01-01 00:00:00.000002022,Cincinnati,American,9.0,4.0,0.692,6.0,2.0,0.75,29.2,20.6,5.85,-1.0
1970-01-01 00:00:00.000002022,UCF,American,9.0,5.0,0.643,6.0,2.0,0.75,32.9,23.6,5.74,0.74
1970-01-01 00:00:00.000002022,Houston,American,8.0,5.0,0.615,5.0,3.0,0.625,36.1,32.2,3.8,0.8
1970-01-01 00:00:00.000002022,SMU,American,7.0,6.0,0.538,5.0,3.0,0.625,37.2,33.8,3.69,1.39
1970-01-01 00:00:00.000002022,East Carolina,American,8.0,5.0,0.615,4.0,4.0,0.5,32.5,27.2,4.41,-0.82
1970-01-01 00:00:00.000002022,Navy,American,4.0,8.0,0.333,4.0,4.0,0.5,21.9,24.3,-2.56,0.94
1970-01-01 00:00:00.000002022,Memphis,American,7.0,6.0,0.538,3.0,5.0,0.375,35.3,26.0,4.14,-1.17
1970-01-01 00:00:00.000002022,Tulsa,American,5.0,7.0,0.417,3.0,5.0,0.375,30.6,33.1,-4.42,-1.59
1970-01-01 00:00:00.000002022,Temple,American,3.0,9.0,0.25,1.0,7.0,0.125,21.9,29.3,-7.72,-2.39
1970-01-01 00:00:00.000002022,South Florida,American,1.0,11.0,0.083,0.0,8.0,0.0,28.0,41.2,-10.11,1.97
1970-01-01 00:00:00.000002022,Texas Christian,Big 12,13.0,2.0,0.867,9.0,0.0,1.0,38.8,29.0,16.65,7.45
1970-01-01 00:00:00.000002022,Kansas State,Big 12,10.0,4.0,0.714,7.0,2.0,0.778,32.3,21.9,16.16,7.95
1970-01-01 00:00:00.000002022,Texas,Big 12,8.0,5.0,0.615,6.0,3.0,0.667,34.5,21.6,15.92,8.16
1970-01-01 00:00:00.000002022,Texas Tech,Big 12,8.0,5.0,0.615,5.0,4.0,0.556,34.2,29.2,9.68,6.45
1970-01-01 00:00:00.000002022,Oklahoma State,Big 12,7.0,6.0,0.538,4.0,5.0,0.444,30.6,28.9,5.16,4.47
1970-01-01 00:00:00.000002022,Baylor,Big 12,6.0,7.0,0.462,4.0,5.0,0.444,32.2,26.8,6.19,4.96
1970-01-01 00:00:00.000002022,Kansas,Big 12,6.0,7.0,0.462,3.0,6.0,0.333,35.6,35.5,6.27,6.58
1970-01-01 00:00:00.000002022,Oklahoma,Big 12,6.0,7.0,0.462,3.0,6.0,0.333,32.8,30.0,8.52,6.37
1970-01-01 00:00:00.000002022,West Virginia,Big 12,5.0,7.0,0.417,3.0,6.0,0.333,30.6,32.9,2.9,6.06
